,NAME,RA,DEC,Class,SC_EP_8_FLUX,SC_EP_5_FLUX,SC_EP_4_FLUX,SC_EP_3_FLUX,SC_EP_2_FLUX,SC_FVAR,SC_DET_ML,G,BP,RP,J,H,K,W1,W2,W3
127,Q J0112-7236,18.198333333333327,-72.60305555555554,AGN,1.5165108e-13,7.5810574e-14,3.3731125e-14,2.6369733000000003e-14,1.3791286999999999e-14,0.3151833,1343.9229999999998,,,,,,,,,
128,SDSS J01130+1531,18.273333333333326,15.529444444444444,AGN,5.4344604e-13,1.7222079999999995e-13,1.2833942e-13,9.9564305e-14,8.43586e-14,0.096149385,7754.183000000001,18.500084,18.6577,17.975828,,,,14.478,13.42,10.447000000000001
129,Q 0110-006,18.36125,-0.4341666666666666,AGN,1.5258246e-13,5.258967e-14,3.669605e-14,2.554637e-14,2.1840548e-14,0.16792151,1744.33,,,,,,,,,
130,Q 0111-007,18.414166666666667,-0.5025,AGN,2.0774032000000002e-13,6.86779e-14,2.5264348e-14,3.114115e-14,3.911225e-14,0.35897815,1662.652,18.399233,18.536364000000003,18.238424,,,,15.181,14.089,11.269
131,SDSS J01138+0001,18.460833333333326,0.02277777777777777,AGN,4.367065e-14,1.5248435e-14,3.5967823e-15,1.9169262e-15,3.0324065e-15,,48.67968,,,,,,,,,
132,SDSS J01139-0004,18.48583333333333,-0.08138888888888887,AGN,3.4400027e-14,8.161426e-15,9.650403000000001e-16,8.238591e-15,4.572085e-15,,94.38893,,,,,,,16.762999999999998,15.499,11.950999999999999
133,HE 0112-4145,18.592083333333328,-41.49638888888888,AGN,1.5902899e-12,7.5585875e-13,3.1010733e-13,2.1168213e-13,1.7392672e-13,,9276.122,16.925556,17.03691,16.695724,,,,,,
134,SDSS J01145+0004,18.631666666666664,0.08083333333333333,AGN,1.4351638e-14,5.8337684e-16,5.9745444e-15,3.627844e-15,2.877587e-15,,58.58661,20.142985999999997,20.140123000000003,19.924757,,,,16.963,15.904000000000002,11.623
135,SDSS J01146+0010,18.669166666666666,0.17305555555555555,AGN,3.2592645e-14,1.12691135e-14,3.931773e-15,5.933055e-15,3.247048e-15,0.19918719,469.7533,20.001701,20.299149,19.49928,,,,16.907,15.818,11.75
136,SDSS J01149+0033,18.73875,0.5580555555555555,AGN,4.3065075999999996e-14,2.39021e-14,4.502131e-15,5.551931999999999e-15,4.4865785e-15,,373.4746,20.409351,20.667004000000002,20.047629999999998,,,,,,
137,SDSS J01152+0020,18.804583333333326,0.3366666666666666,AGN,1.2366128e-14,7.856122e-16,1.1656264e-15,2.837061e-15,2.2872164e-15,0.32083315,60.98639,19.603792000000002,19.912174,19.326109,,,,16.090999999999998,15.065999999999999,11.539000000000001
138,SDSS J01152-0004,18.817916666666665,-0.07777777777777778,AGN,1.4582338e-13,4.9857816e-14,3.0479752e-14,1.7573352e-14,1.8606842e-14,0.16302907,751.2174,19.155424,19.450695,18.68444,,,,15.572000000000001,14.385,11.415
139,SDSS J01152+0017,18.824166666666667,0.2875,AGN,3.637687e-14,6.669247299999999e-15,7.261784e-15,6.86003e-15,6.542171e-15,0.046058413,397.2419,,,,,,,,,
140,Q 0113+000,18.907083333333333,0.34138888888888885,AGN,1.5980803000000004e-13,6.535595e-14,3.0042012e-14,2.6973483e-14,2.3549576e-14,0.09443769,3061.448,,,,,,,,,
141,SDSS J01156-0013,18.914166666666667,-0.2330555555555555,AGN,2.4605968e-14,3.9365653e-15,4.5312116e-15,3.1633707000000002e-15,3.8617723e-15,,82.69173,,,,,,,,,
142,SDSS J01157+0023,18.925833333333326,0.3833333333333333,AGN,1.2430393e-13,3.5631484e-14,2.8695364999999995e-14,2.2686187e-14,2.0828701000000002e-14,0.37131497,1940.424,,,,,,,,,
143,SDSS J01158+0006,18.969166666666666,0.10027777777777776,AGN,1.6004981999999994e-14,3.4580063000000002e-15,4.715323e-15,2.896326e-15,2.163916e-15,,106.7808,,,,,,,16.377,15.447000000000001,11.728
144,SDSS J01160-0000,19.002916666666664,-0.01611111111111111,AGN,4.427426e-14,2.2350841e-14,4.8889309999999986e-15,5.2113253e-15,4.6144030000000004e-15,,41.8856,20.371738,20.726816,20.037032999999997,,,,16.227,15.267000000000001,12.285
145,SDSS J01163-0017,19.094583333333333,-0.2836111111111111,AGN,2.1426772000000004e-14,0.0,4.9384325e-15,3.2628881999999996e-15,5.9309394999999986e-15,,141.9944,,,,,,,,,
146,SDSS J01164+0009,19.121666666666666,0.15166666666666664,AGN,7.456562e-14,1.7654223000000006e-14,1.1608071499999999e-14,1.4218681000000002e-14,1.0840175000000001e-14,0.17456314,405.2472,19.719105,20.020441,19.354074,,,,,,
147,SDSS J01165-0026,19.132916666666667,-0.4352777777777777,AGN,7.387987400000002e-14,2.9910007e-14,1.4985886000000006e-14,8.870125e-15,1.1627391e-14,,212.5872,20.145618,20.213491,19.6325,,,,15.931,14.866,11.885
148,Q 0114-001,19.140416666666663,0.1072222222222222,AGN,9.1792744e-14,2.5803983e-14,1.4338057e-14,1.524501e-14,1.5906863999999995e-14,0.109037034,636.2091,18.712692,19.045479999999998,18.500920999999998,,,,15.005999999999998,13.63,10.867
149,SDSS J01169-0020,19.244166666666665,-0.3427777777777777,AGN,2.4757875e-14,5.258991e-15,3.5013608000000004e-15,4.1880536e-15,3.1453082e-15,,70.4646,19.510344,19.497754999999998,19.023767000000003,,,,16.424,15.907,11.934000000000001
150,SDSS J01169+0026,19.245833333333326,0.4497222222222222,AGN,2.0501152e-14,0.0,9.70303e-15,3.4454118e-15,2.5930791e-15,,31.60814,19.938,20.223876999999998,19.4174,,,,16.397000000000002,15.354000000000001,12.161
151,SDSS J01172-0001,19.301666666666666,-0.02277777777777777,AGN,3.036867e-14,1.6496343e-14,5.175209e-16,5.086983e-15,3.9859647e-15,,50.22244,19.847837,20.12452,19.476814,,,,,,
152,SDSS J01174-0021,19.3525,-0.3555555555555555,AGN,1.335409e-14,2.8179177000000007e-15,2.8159341e-15,2.8211373e-15,9.794037e-16,,24.70166,,,,,,,,,
153,SDSS J01174+0021,19.371666666666666,0.3633333333333333,AGN,3.331161e-14,7.1767424e-15,1.0158039e-14,1.2144606e-15,4.0988822e-15,,107.9619,19.307377,19.466549,18.981789000000003,,,,,,
154,SDSS J01176+0020,19.42125,0.3405555555555555,AGN,6.287600999999998e-14,1.2603452e-14,6.6758290000000004e-15,1.00782115e-14,6.234244200000001e-15,,196.2988,,,,,,,15.52,14.504000000000001,11.547
155,SDSS J01177-0015,19.438333333333333,-0.2533333333333333,AGN,2.2224247e-14,5.387547e-15,4.2181885e-15,1.5945808999999996e-15,2.0814537e-15,,62.86211,,,,,,,,,
156,SDSS J01180-1038,19.52458333333333,-10.640277777777776,AGN,2.4762733e-13,1.8338949e-13,2.99216e-14,9.341766e-15,8.870093e-15,,49.78249,18.974432,19.224417000000003,18.586267000000003,,,,15.879000000000001,14.494000000000002,11.004000000000001
157,SDSS J01181+0020,19.529166666666665,0.3441666666666666,AGN,7.117388e-14,2.3029562e-14,6.7637576e-15,1.2749461e-14,8.376458000000002e-15,,116.6732,20.910416,21.175295000000002,19.984581,,,,16.065,15.02,11.817
158,SDSS J01184-0108,19.60125,-1.1419444444444442,AGN,9.838175e-14,1.7325617e-14,1.1237241000000001e-14,1.9874934e-14,1.9716945e-14,,394.2027,18.825537,18.960554000000002,18.542270000000002,,,,15.6,14.479000000000001,11.537
159,SDSS J01186+0033,19.6525,0.5605555555555555,AGN,6.5221076e-14,1.5154518999999998e-14,1.555137e-14,1.295942e-14,9.076206999999999e-15,0.26825383,462.2963,,,,,,,,,
160,SDSS J01187-0014B,19.690416666666664,-0.2358333333333333,AGN,3.7261802999999994e-14,1.1074249e-14,1.5925573999999999e-15,5.039211e-15,6.662466999999999e-15,,85.46688,19.103495000000002,19.35608,18.740147,,,,16.179000000000002,15.152999999999999,11.978
161,SDSS J01187+0046,19.697083333333328,0.7816666666666666,AGN,2.8676547999999994e-14,2.1510613e-14,2.6063933999999995e-16,9.290355e-16,1.2327587e-15,,13.815179999999998,19.375904000000002,19.65503,19.041135999999998,,,,16.745,15.499,12.460999999999999
162,PSS J0118+0320,19.72,3.346944444444444,AGN,8.21712e-15,1.9090208e-15,2.58321e-15,1.1701744999999996e-15,1.5222967000000001e-15,,27.39311,,,,,,,,,
163,SDSS J01190-0007,19.755833333333328,-0.1186111111111111,AGN,4.7258628e-14,2.3558856e-14,1.1197722e-14,3.373973e-15,2.39723e-15,,58.61046,20.514383,20.71385,19.842989000000003,,,,16.523,15.267000000000001,12.084000000000001
164,SDSS J01191-0027,19.77833333333333,-0.461111111111111,AGN,8.695152e-14,2.9772680000000006e-14,1.7767608999999995e-14,1.4701432e-14,1.3990753e-14,,288.4992,,,,,,,,,
165,SDSS J01195-0020,19.897083333333327,-0.3425,AGN,2.5986012e-14,2.6778457e-16,1.9272848e-15,2.2438979e-15,3.3472008000000003e-15,,245.7887,,,,,,,,,
166,SDSS J01196-0010,19.90625,-0.16749999999999998,AGN,4.261684e-14,9.429447e-15,4.009778e-15,9.7064055e-15,2.7759502e-15,,165.06400000000005,19.55968,19.798070000000003,19.210773,,,,15.824000000000002,14.65,11.883
167,SDSS J01210-0015,20.252916666666664,-0.25527777777777777,AGN,6.4421173e-13,2.1781517e-13,1.7147968e-13,1.0527392400000003e-13,8.7801795e-14,0.38137448,1266.5410000000004,20.407408,20.51221,19.688323999999998,,,,15.648,14.502,11.539000000000001
168,SDSS J01212-0030,20.300416666666663,-0.5099999999999999,AGN,9.6045215e-14,5.0251177999999997e-14,1.09484396e-14,1.3506442e-14,1.1748477e-14,,101.7501,19.196904999999997,19.448420000000002,18.788168,,,,16.199,15.427999999999999,12.009
169,SDSS J01212-0016,20.312083333333327,-0.2769444444444444,AGN,2.3730385e-14,4.0014074e-15,6.6790215e-16,5.6830142e-15,5.275176e-15,,22.30559,19.460241,19.758076000000003,18.990023,,,,15.947000000000001,14.800999999999998,11.390999999999998
170,SDSS J01224+0003,20.61125,0.057777777777777775,AGN,2.8362829e-14,7.047910400000002e-15,6.0401504e-15,1.0147345e-15,1.3124148999999999e-15,,7.296877999999999,,,,,,,,,
171,Q 0120-001,20.662916666666664,0.09166666666666666,AGN,5.496413e-14,1.2583748e-14,1.0207825e-14,8.778711e-15,1.0973467e-14,,58.63412,18.725653,18.929865,18.388014000000002,,,,14.934000000000001,13.644,10.929
172,FIRST J01226-0032,20.667083333333327,-0.5441666666666666,AGN,9.955021000000002e-13,5.546456999999998e-13,1.8225599999999999e-13,1.1823492000000001e-13,1.0036554e-13,0.11997481,594.9582,,,,,,,,,
173,SDSS J01228-0007,20.707916666666666,-0.11888888888888888,AGN,2.5342948e-14,6.646691700000001e-15,2.3901382999999997e-15,7.706154000000002e-15,2.8610293e-15,,35.49244,20.267582,20.461311,19.668837,,,,,,
174,SDSS J01229+0101,20.74708333333333,1.0330555555555554,AGN,9.7610423e-14,3.4881566e-14,2.4184019e-14,1.5964237e-14,1.27192416e-14,0.11121552,2585.734,,,,,,,,,
175,SDSS J01230-0016,20.767916666666665,-0.2741666666666666,AGN,8.599348e-14,3.8818317e-14,1.3397683e-14,1.0271485e-14,8.217350000000002e-15,,148.7529,,,,,,,16.827,15.784,12.498
176,SDSS J01235-0023,20.89208333333333,-0.3858333333333333,AGN,3.3183613e-14,3.4329328e-15,7.254485e-15,5.546318e-15,6.6929935e-15,,147.3633,,,,,,,,,
177,F   9,20.940833333333327,-58.80583333333333,AGN,3.646278e-11,1.1610378e-11,7.661395e-12,6.221186e-12,5.890418e-12,0.07226971,13517064.0,,,,13.057,12.105,11.110999999999999,9.062999999999999,7.994,5.1979999999999995
178,SDSS J01239-0016,20.98958333333333,-0.2716666666666666,AGN,6.255969e-14,1.1969069e-14,1.6038755e-14,9.861543e-15,1.3641216e-14,,138.8224,,,,,,,,,
179,Q 0121-3518,21.005416666666665,-35.051944444444445,AGN,8.2565634e-14,2.7231785999999998e-14,1.9371688e-14,1.3631033e-14,1.1762549e-14,0.20436181,3317.318,20.536356,20.809238,20.12891,,,,16.916,16.505,12.725999999999999
180,Q 0122-3536,21.082083333333326,-35.11611111111111,AGN,1.2868192e-13,5.3971933e-14,2.4335807000000004e-14,1.8294541e-14,1.7882234e-14,0.15543883,3072.672,,,,,,,,,
181,MARK  992,21.199166666666667,32.123888888888885,AGN,1.6209285e-12,6.9617977e-13,3.4075207999999997e-13,2.4512052e-13,2.1232183e-13,0.16853864,25900.12,,,,,,,,,
182,PB 6421,21.23958333333333,3.896666666666666,AGN,1.1257744e-13,5.06909e-14,2.7547338000000003e-14,1.854592e-14,9.158910500000001e-15,,320.4923,,,,,,,,,
183,PKS 0122-00,21.370416666666664,-0.09888888888888887,AGN,2.4759051e-12,1.1139246000000002e-12,6.079178e-13,3.4393988e-13,2.2777356e-13,0.1647882,2506.929,16.960033,17.094448,16.70964,15.747,15.095,14.407,13.368,12.017999999999999,9.202
184,PKS 0123+25,21.67833333333333,25.983611111111113,AGN,2.521598e-12,1.1912192e-12,6.5988827e-13,3.6918422999999996e-13,2.2489507e-13,0.09638698,165592.8,18.097754000000002,18.298706,17.63156,16.614,15.936,15.148,14.554,13.600999999999999,10.237
185,SDSS J01267+0021,21.685416666666665,0.3633333333333333,AGN,5.0347089999999995e-14,0.0,1.2961093e-14,6.2324447e-15,8.358117e-15,,33.58171,,,,,,,,,
186,SDSS J01278+0025,21.973749999999995,0.4211111111111111,AGN,7.8909745e-14,2.6198250999999998e-14,1.9287823e-14,1.6323894e-14,3.3876954e-15,,44.59867,20.298475,20.50938,19.95216,,,,17.733,16.452,12.264000000000001
187,SDSS J01299+0023,22.48625,0.3938888888888888,AGN,2.2523219e-13,5.3474890000000014e-14,6.0091336e-14,3.7860753e-14,4.0466728e-14,0.49621922,322.4697,19.441554999999997,19.530745,19.035002,,,,,,
188,SDSS J01314+0032,22.8675,0.5408333333333333,AGN,3.9256256e-13,2.0650564e-13,2.0806817e-14,6.995759e-14,5.949723e-14,,223.6556,,,,,,,,,
189,SDSS J01315-0013,22.89583333333333,-0.2322222222222222,AGN,3.6750178e-14,8.981165e-15,4.387638e-15,5.131581e-15,5.7901927e-15,,47.42543,,,,,,,,,
190,SDSS J01335+0024,23.38708333333333,0.4105555555555555,AGN,5.177232700000002e-14,6.3952210000000004e-15,2.3151511000000004e-14,1.2010693e-14,7.034716999999999e-15,,23.06086,19.122953,19.363132,18.746132,,,,15.488,14.300999999999998,11.325999999999999
191,Q 0131-4011,23.39208333333333,-39.929444444444435,AGN,7.813984e-14,1.1319182e-14,1.8537751e-14,2.1840399e-14,1.5687547e-14,0.5759085,375.8736,,,,,,,16.122,15.429,11.9
192,2QZ J013345-2917,23.437916666666666,-29.285277777777768,AGN,2.374735e-14,6.1033937e-15,4.4418852e-15,4.0467770000000004e-15,4.043541e-15,,159.1187,,,,,,,,,
193,2QZ J013356-2922,23.486666666666665,-29.373055555555553,AGN,1.0045941e-14,2.55414e-15,3.5148868999999996e-15,1.5744348e-15,6.475921999999998e-16,,46.40947,,,,,,,,,
194,SDSS J01340-0021,23.504999999999995,-0.3527777777777777,AGN,2.895502200000001e-14,5.891538000000001e-15,3.0129538e-15,7.010254300000002e-15,5.919094000000001e-15,,116.4429,19.488363,19.602406,19.17889,,,,15.790999999999999,14.651,11.475
195,HE 0132-4313,23.57,-42.9738888888889,AGN,3.2010187e-12,7.4593467e-13,7.378983500000001e-13,6.824615e-13,6.242843000000002e-13,0.18773653,184740.0,,,,15.249,14.515999999999998,13.525,,,
196,UM 341,23.575833333333332,0.2602777777777777,AGN,1.3146051000000004e-12,4.843156e-13,2.3560708e-13,1.9715699e-13,2.0075228e-13,,1753.108,,,,,,,,,
197,SDSS J01343-0014,23.57875,-0.2347222222222222,AGN,1.5595356e-13,7.790865e-14,1.706555e-14,2.4290518e-14,2.0407775e-14,,353.9053,18.912088,19.020643,18.561474,,,,14.657,13.515,10.649000000000001
198,SDSS J01343+0008,23.580416666666665,0.14055555555555554,AGN,9.765519e-14,6.177534600000001e-14,6.158914e-15,7.994699e-15,5.428075e-15,,20.06858,19.643188000000002,19.74057,19.233303,,,,,,
199,SDSS J01343-0003,23.596666666666664,-0.05166666666666666,AGN,1.6711972e-13,1.9821291e-14,4.5241002e-14,3.6940089999999995e-14,3.4871618e-14,,128.0892,,,,,,,,,
200,SDSS J01346+0026,23.65083333333333,0.44,AGN,1.6063443e-13,1.9596793e-15,6.952879400000001e-14,1.3857603e-14,2.2282130000000002e-14,,86.58945,,,,,,,,,
201,MS 01325-4151,23.677916666666665,-41.603611111111114,AGN,1.6704051e-12,2.2553916e-13,2.3506926e-13,2.4508146e-13,3.841206e-13,0.28717035,13311.34,18.219948000000002,18.219145,17.122985999999997,15.832,14.981,14.114,12.782,11.758,8.445
202,2QZ J013445-2928,23.69125,-29.478055555555553,AGN,3.354559e-14,4.7870224e-15,8.738387000000001e-15,7.033681e-15,7.103227e-15,0.17851056,513.4476,,,,,,,,,
203,2QZ J013508-2930,23.785,-29.50638888888889,AGN,4.265438e-14,1.2546543e-14,7.750471999999997e-15,5.867975e-15,5.9239494e-15,0.17853272,227.7341,20.00768,20.148676000000002,19.604001999999998,,,,16.649,15.365,12.151
204,RXS J01353-2923,23.834166666666665,-29.399166666666666,AGN,1.4229794e-12,3.8355433e-13,2.0987484e-13,2.0156041e-13,2.736482e-13,0.09956147,29091.01,16.130064,16.247324,15.854379000000002,15.155,14.739,14.102,12.387,11.089,8.164
205,SDSS J01357-0007,23.92875,-0.13277777777777774,AGN,3.223880200000001e-14,1.3427525e-14,3.5808496000000015e-15,2.1541888e-15,2.2325188e-15,,41.19918,,,,,,,,,
206,SDSS J01368-0032,24.20833333333333,-0.5477777777777777,AGN,6.044459e-14,0.0,1.7133701e-14,1.1135214999999999e-14,1.0017757e-14,,136.8519,,,,,,,,,
207,SDSS J01368-0015,24.21875,-0.25666666666666665,AGN,5.2079777e-14,1.6614961e-14,3.3541453999999995e-15,6.997029599999999e-15,9.181533e-15,0.2045442,229.2462,18.882812,19.035095000000002,18.518785,,,,15.529000000000002,14.15,11.218
208,RXS J01369-3510,24.22625,-35.16472222222222,AGN,4.4373684e-12,4.52383e-13,4.6593534e-13,5.8670554e-13,1.1630014e-12,0.1395843,788826.8,17.537743,17.580725,17.090122,16.582,15.784,15.057,13.185,12.277000000000001,9.58
209,SDSS J01373-0821,24.349166666666665,-8.359444444444444,AGN,1.0085526999999999e-13,3.545176e-14,2.2470991e-14,2.0840161000000002e-14,1.5728506e-14,,1684.525,18.792332000000002,18.969929999999998,18.319723,,,,15.627,14.860999999999999,11.966
210,SDSS J01374-0824,24.35166666666667,-8.405555555555555,AGN,1.8022584e-14,1.2670052e-14,3.014871e-15,8.279079e-16,6.955275e-17,,16.51592,18.60132,18.886972,18.09551,,,,15.198,13.968,10.258
211,SDSS J01374+0011,24.36,0.19805555555555554,AGN,3.876983e-14,8.490380400000003e-15,6.5325625e-15,5.478124e-15,8.728e-15,,182.6497,,,,,,,,,
212,SDSS J01380-0020,24.5025,-0.3397222222222222,AGN,2.8354331000000006e-14,2.8337875e-15,5.451836e-15,6.483587e-15,2.9659322e-15,,126.2461,20.050755,20.339132,19.487558,,,,,,
213,SDSS J01382-0023,24.55125,-0.3966666666666666,AGN,9.69283e-15,1.4901976e-15,7.379161e-16,1.6874695e-16,9.955521000000002e-16,,10.40645,20.414883,20.595379,19.85005,,,,,,
214,UM 349,24.56083333333333,0.001111111111111111,AGN,3.805284e-14,2.8968277e-15,1.3795346e-14,5.7716575e-15,7.130075e-15,,68.06981999999999,18.7427,18.950445000000002,18.379576,,,,15.815,14.584000000000001,10.970999999999998
215,SDSS J01386+0028,24.655416666666664,0.4716666666666666,AGN,6.098718e-14,2.1556060000000007e-15,3.1324807e-15,1.4697503999999995e-14,1.2958591000000002e-14,,71.94814000000002,,,,,,,,,
216,MS 01363-2505,24.680416666666666,-24.84222222222222,AGN,2.1050764e-13,4.784632e-14,3.8033843e-14,1.7107563000000006e-14,2.8669233e-14,0.26091692,56684.61,,,,,,,,,
217,SDSS J01388+0029,24.707916666666666,0.4983333333333333,AGN,9.8814837e-14,5.0114454000000006e-14,1.2720416000000001e-14,1.2713377e-14,6.209097e-15,,46.06897,20.294619,20.55579,19.749739,,,,16.121,14.931,11.953
218,SDSS J01389-0021,24.72666666666667,-0.35666666666666663,AGN,2.4515366e-14,1.16593145e-14,6.751824e-15,2.5943232e-15,6.108233e-16,,20.175,,,,,,,,,
219,MS 01363+0606,24.732083333333332,6.358888888888887,AGN,3.6981328e-13,2.7143473e-13,5.0011277999999997e-14,1.107487e-14,1.2477835500000001e-14,0.102253996,611.3723,18.377855,18.415602,17.82655,16.892,15.964,15.328,14.210999999999999,13.443,10.953
220,UM 121,24.75958333333333,6.260277777777778,AGN,7.929407e-14,3.3701306e-14,1.731913e-14,1.0610080000000001e-14,8.367366e-15,0.6635245,274.3748,,,,,,,,,
221,SDSS J01392+0010B,24.82416666666667,0.1825,AGN,5.1241587e-14,6.0603885999999985e-15,9.398373499999999e-15,9.761508e-15,9.240713e-15,,351.9326,,,,,,,,,
222,SDSS J01394+0009A,24.86333333333333,0.15888888888888886,AGN,3.3132345999999995e-13,1.4784307e-13,6.607904999999999e-14,4.456475e-14,3.832247e-14,0.16142575,2089.89,17.95649,18.121176000000002,17.605066,,,,14.988,13.722000000000001,10.591
223,SDSS J01394+0013,24.872916666666665,0.2252777777777777,AGN,7.0292025e-14,3.0846246e-14,1.5767303e-14,1.0466563e-14,5.861764499999999e-15,,222.9799,18.92606,19.107298,18.585672,,,,15.789000000000001,14.907,11.57
224,SDSS J01396-0023,24.911249999999995,-0.3966666666666666,AGN,5.7869386e-14,1.1725933000000001e-14,1.0288385e-14,8.9678775e-15,8.320419e-15,,291.5599,,,,,,,,,
225,SDSS J01396-0043,24.92375,-0.7263888888888888,AGN,7.015485999999998e-14,3.37466e-14,1.2388276999999999e-14,8.760174e-15,9.190195e-15,,285.9506,,,,,,,,,
226,SDSS J01397-0038,24.935416666666665,-0.6480555555555555,AGN,5.9423996e-14,3.4693345e-14,7.679914000000003e-15,5.4979867000000014e-15,5.382526e-15,,114.7551,,,,,,,,,
227,SDSS J01397-0024,24.94375,-0.41111111111111104,AGN,5.7634426e-14,2.8614947999999996e-14,1.3393465000000001e-14,9.288679e-15,1.9121159e-15,,118.6231,19.867495,20.022270000000002,19.519726000000002,,,,15.823,14.798,12.027999999999999
228,SDSS J01405+0010,25.147916666666664,0.175,AGN,6.1420656e-14,1.8685967e-14,5.2083109999999994e-15,1.04270256e-14,4.8485627e-15,,257.8268,,,,,,,,,
229,SDSS J01408-0044,25.21083333333333,-0.7344444444444443,AGN,2.207076e-13,6.437776e-14,3.2908894e-14,3.9576589999999996e-14,4.5193314e-14,,14810.81,,,,,,,,,
230,SDSS J01411-0007,25.28458333333333,-0.13166666666666665,AGN,2.6383602000000002e-14,4.749455e-15,8.768817e-15,6.6507837e-15,1.0540448e-15,,80.71904,,,,,,,,,
231,FIRST J01413-0024,25.34583333333333,-0.40611111111111103,AGN,5.824743e-14,6.7797732999999995e-15,1.6613158999999997e-14,1.222293e-14,6.978280500000001e-15,,333.0393,18.629496,18.915274,18.163220000000003,17.027,16.333,15.564,,,
232,SDSS J01414-0023,25.37125,-0.3861111111111111,AGN,2.1049174e-14,7.909527000000002e-16,5.487306e-15,3.2568027e-15,6.102007e-15,,159.9129,,,,,,,,,
233,SDSS J01418+0007,25.46083333333333,0.13194444444444442,AGN,7.653979400000002e-14,2.6181709e-14,1.3467546000000002e-14,8.386153e-15,1.2332974e-14,,266.868,19.767994,19.8821,19.211575,,,,15.359000000000002,14.375,11.824000000000002
234,SDSS J01427-0027,25.681666666666665,-0.4647222222222222,AGN,3.455481e-14,4.58132e-15,7.0742836999999996e-15,8.480814e-15,7.319232e-15,,51.51289000000001,19.68601,19.812936999999998,19.499682999999997,,,,17.02,16.5,12.085999999999999
