Name,RAJ2000,DEJ2000,Gal_l,Gal_b,Size,Signif,Pivot_E,Flux,F1,F2,F3,F4,F5,F6,F7,F8,PL_Index,LP_Index,LP_SigCurv,Var_Indx,ASSOC1,Class,HR1,HR2,HR3
4FGL J1439.1+2217 ,219.7765,22.2901,27.662392,65.1244,0.0604,4.6438737,3205.919,1.1417168e-12,2.317112e-16,6.2084927e-14,1.3632693e-13,1.4234294e-13,1.6726375e-13,9.408562e-14,2.7316598e-13,1.0424589e-17,2.1200209,2.0941443,0.12243581,15.111073,                            ,unIDed,0.37257835,0.5794011,0.34093842
4FGL J1439.2-5142 ,219.8028,-51.7122,319.38885,7.6825876,0.1044,7.1356387,1277.9713,3.1290341e-12,8.2123735e-17,9.945749e-13,9.833777e-13,7.8607335e-13,2.2429798e-13,6.180907e-16,3.650634e-17,1.5743697e-16,2.4699156,2.35625,3.6993194,7.676743,                            ,unIDed,-0.0057022916,-0.5550014,-0.3235135
4FGL J1441.4-1934 ,220.3504,-19.5783,335.55966,36.23165,0.0355,10.584679,5380.2056,1.9403238e-12,5.2534074e-14,1.4476356e-15,4.3468423e-16,1.4249669e-13,5.3265725e-13,1.0130758e-12,1.8599935e-15,6.842189e-17,1.8072681,1.2410861,3.8889987,5.464636,                            ,unIDed,-0.98402375,0.8313738,0.9977726
4FGL J1442.0+0732 ,220.5209,7.5466,1.3000324,57.280407,0.1291,6.418473,1199.7712,1.24277e-12,1.0575148e-16,1.8976743e-13,3.4107203e-13,3.6208062e-13,2.1837356e-13,5.1617032e-14,7.9361104e-17,3.5094932e-18,2.3995297,2.0410318,2.4496317,7.210258,                            ,unIDed,0.28477296,-0.14555182,0.087050326
4FGL J1442.1-2800 ,220.5392,-28.0064,330.8373,28.798138,0.1229,9.682052,644.86707,3.3134283e-12,2.9080282e-12,9.263533e-13,1.1589387e-12,5.8639324e-13,6.85558e-15,1.0636944e-14,2.419992e-18,4.855414e-19,2.6260066,2.4628098,4.259945,7.5243397,                            ,unIDed,-0.5358044,-0.942059,-0.55087703
4FGL J1442.1-3707 ,220.5404,-37.1309,326.25168,20.676563,0.067,7.9803867,3786.5806,2.2345385e-12,3.2776974e-18,4.9348926e-13,2.1042109e-13,2.9270073e-13,3.6797648e-13,4.2604153e-13,2.0907238e-13,1.9045504e-16,1.9999382,1.9239552,1.2955061,10.028781,                            ,unIDed,-0.40213946,0.5482285,0.2137843
4FGL J1443.7-7037 ,220.946,-70.621,312.05273,-9.76541,0.0776,10.354219,1344.5999,3.8582267e-12,1.2727395e-15,1.2483503e-12,8.704392e-13,6.885891e-13,6.037904e-13,1.9989503e-13,8.644632e-18,3.3282932e-17,2.3808324,2.2744892,2.4621327,11.560417,                            ,unIDed,-0.17885505,0.07713346,-0.1734987
4FGL J1444.1+7601 ,221.0374,76.0296,114.4737,39.189945,0.0866,4.1679573,2235.5247,8.432746e-13,1.5911309e-17,7.3201053e-16,7.823164e-14,1.6116192e-13,9.664645e-14,9.3589436e-14,6.8920014e-18,3.2957159e-18,2.2503226,2.038557,1.3125131,14.739379,                            ,unIDed,0.9810604,0.08275603,0.63303566
4FGL J1444.5+1922 ,221.1481,19.372,22.342388,62.946075,0.1048,4.883337,3845.286,1.1697401e-12,1.6768109e-12,4.2710505e-14,5.792463e-14,1.6825597e-13,1.9464303e-13,2.0088883e-13,1.6366358e-13,2.0562759e-17,1.994226,1.9104834,1.2747867,18.57244,                            ,unIDed,-0.9348226,0.5374097,0.69707507
4FGL J1444.8+3645 ,221.2034,36.7575,61.958138,64.21431,0.1249,4.904542,1770.6047,5.790855e-13,2.2964056e-15,1.8581351e-13,1.053914e-13,2.961884e-13,5.5141997e-14,2.2323152e-18,2.4749696e-17,2.3167569e-17,2.4601681,2.2512655,2.8613622,5.556041,                            ,unIDed,-0.28183356,-0.68596655,0.09357853
4FGL J1444.9-5939 ,221.2473,-59.6581,316.8286,0.11439446,0.0801,11.517838,1638.1255,3.8657463e-11,8.956839e-15,1.1481999e-11,1.4226595e-11,6.085615e-12,1.4089918e-12,5.2319266e-16,1.0190054e-16,6.7180686e-15,2.6625178,3.0437458,6.6269298,10.276668,                            ,unIDed,0.10637244,-0.62386304,-0.5485368
4FGL J1445.1-5958c,221.2789,-59.9783,316.70743,-0.18242158,0.0705,4.927956,3382.1555,1.0249702e-11,1.8685379e-14,7.1509734e-12,1.0589866e-12,2.9840533e-12,6.901993e-13,7.822759e-13,2.8530316e-14,8.39216e-18,2.4943914,2.6267297,2.369732,12.011689,                            ,unIDed,-0.74260974,-0.33066407,-0.2963277
4FGL J1449.3-4300 ,222.3269,-43.0058,324.77728,14.810671,0.1139,4.441494,1664.0929,2.3530706e-12,1.7211096e-15,7.704279e-15,5.4313845e-13,2.4338628e-13,4.3216258e-13,9.95077e-25,8.293467e-18,2.0535659e-13,2.3686848,2.4045503,1.9219409,11.064102,                            ,unIDed,0.96588486,0.2794502,0.10168541
4FGL J1449.8-5923c,222.4642,-59.3885,317.5017,0.091335036,0.0915,7.050213,2553.771,1.287971e-11,1.1637573e-13,1.0835538e-13,4.679541e-12,2.8224608e-12,1.6305971e-12,2.8328278e-13,7.6761084e-17,6.485155e-14,2.552675,2.6023686,3.2551816,14.813569,                            ,unIDed,0.9083529,-0.19181252,-0.0054131066
4FGL J1450.8-1424 ,222.7108,-14.4059,341.5064,39.35992,0.0745,9.37501,1519.9651,2.053944e-12,3.825114e-14,2.7864072e-13,3.9890994e-13,6.8690653e-13,5.0289905e-13,3.8477813e-19,5.4689612e-17,2.0466926e-18,2.2587395,2.0121548,3.8361146,6.4831977,                            ,unIDed,0.11458211,-0.15459996,0.27432108
4FGL J1451.4-5422 ,222.8549,-54.3815,319.91248,4.486294,0.1753,4.471331,1357.9978,2.510094e-12,8.3929816e-16,1.9048474e-12,4.018084e-13,6.6388204e-13,2.9106876e-13,1.4511453e-15,1.3584295e-17,1.3159236e-15,2.5339243,2.4721122,2.6320088,2.230081,                            ,unIDed,-0.6517363,-0.38827112,-0.41380015
4FGL J1451.4-5142 ,222.8719,-51.7106,321.12228,6.8705664,0.2706,6.478348,674.61426,4.1563697e-12,1.1208141e-13,1.0068016e-12,1.4502055e-12,4.866767e-13,6.313351e-17,8.511216e-14,7.9328505e-14,1.6477223e-17,2.763413,2.821132,4.3777637,17.463867,                            ,unIDed,0.12896499,-0.49475208,-0.6223977
4FGL J1451.6-3726 ,222.9054,-37.446,327.8799,19.535645,0.0829,7.070188,1895.531,1.9763152e-12,5.74575e-17,1.130891e-15,4.1194232e-13,5.7912426e-13,2.0353662e-13,2.0587401e-13,4.1477586e-18,2.6707536e-16,2.3388393,2.2662392,2.0892894,19.717535,                            ,unIDed,0.9942471,-0.17167705,0.41057247
4FGL J1452.0-4148 ,223.0172,-41.8036,325.81808,15.645249,0.1037,5.7542458,5544.933,1.7555855e-12,1.9744753e-13,3.9174181e-13,1.4794918e-13,2.4054616e-13,2.4938724e-13,4.267593e-13,7.2643415e-18,6.3931987e-13,1.9256835,1.911864,0.31920952,7.0341773,                            ,unIDed,-0.5985851,0.47519106,0.2588615
4FGL J1454.0-5319 ,223.5015,-53.3232,320.73306,5.2589116,0.1639,5.4005394,1779.0896,2.5174491e-12,2.1797053e-14,1.5556432e-16,1.1113494e-12,4.710367e-13,4.0011554e-13,4.9610725e-16,6.095209e-17,7.132172e-20,2.4537928,2.435538,2.812558,6.5807414,                            ,unIDed,0.961259,-0.08071966,-0.1209471
4FGL J1454.3-5551 ,223.5794,-55.8525,319.61862,2.9864678,0.2849,6.463082,933.23975,6.0872874e-12,3.5100582e-15,5.3151916e-17,2.0876673e-12,7.643956e-13,2.2852155e-13,4.1510415e-21,7.4549785e-17,1.343563e-16,2.7900743,2.8177643,3.170282,12.144972,                            ,unIDed,0.9965922,-0.53958106,-0.35538206
4FGL J1454.3-3946 ,223.583,-39.7718,327.20834,17.237053,0.1171,4.3125887,853.42975,2.0200486e-12,7.6606245e-13,1.2680067e-12,4.889947e-13,2.8945282e-13,3.935074e-14,2.0946212e-14,1.3345977e-13,3.7451871e-16,2.642048,2.8618584,2.0733879,12.5709505,                            ,unIDed,-0.61238027,-0.19804265,-0.6679724
4FGL J1456.3-5419 ,224.0911,-54.3213,320.58353,4.212443,0.0863,6.799558,2019.965,2.6497392e-12,1.7188964e-16,1.5079493e-13,6.633653e-13,1.0030145e-12,3.777188e-13,4.3628092e-14,2.2284378e-18,1.4076627e-17,2.4115953,2.5061882,4.032474,7.379499,                            ,unIDed,0.62922543,-0.40836862,0.27259114
4FGL J1456.4-7129 ,224.1108,-71.4899,312.59103,-11.002162,0.0655,6.4524775,2024.8763,1.4015592e-12,6.441137e-16,4.856068e-17,3.340345e-13,3.6465825e-13,3.2866909e-13,8.12413e-14,8.719986e-17,3.9744573e-18,2.2997239,2.1389718,2.5373552,10.867343,                            ,unIDed,0.99586123,0.058528356,0.39731646
4FGL J1456.7-6050c,224.188,-60.8387,317.61374,-1.5902919,0.0425,5.0260653,62688.65,1.4160742e-12,4.80568e-13,7.288317e-17,1.6594405e-12,4.487335e-13,1.8488421e-13,3.4610517e-13,3.8120128e-13,1.3651516e-12,1.354491,1.3768137,1.5619323,9.326196,                            ,unIDed,0.55082,0.34054592,-0.25757092
4FGL J1456.8-6122 ,224.2083,-61.3826,317.37042,-2.0768907,0.0923,4.1272464,4051.8225,4.163619e-12,1.7301313e-13,1.1090576e-15,5.190193e-13,3.7326034e-13,6.3146076e-13,2.838852e-13,2.1446691e-13,1.2303398e-17,2.272354,2.181525,1.4841241,9.495432,                            ,unIDed,0.49758542,0.5033371,0.42487046
4FGL J1458.8-2120 ,224.7033,-21.3388,338.6024,32.566704,0.0457,14.819019,1592.9465,3.5322546e-12,1.8171169e-12,1.6086133e-13,6.5631105e-13,1.2128688e-12,7.0317314e-13,2.0548995e-13,4.5250706e-14,9.732772e-18,2.1531532,1.877561,5.027107,12.354388,                            ,unIDed,-0.5017168,-0.11951129,0.44385532
4FGL J1459.9-2322 ,224.9752,-23.3755,337.5234,30.731535,0.1736,4.9084373,654.4937,2.8366706e-12,4.755015e-14,1.7265183e-12,6.127011e-13,3.435406e-13,1.6409919e-13,1.572133e-17,3.5517378e-19,9.149094e-18,2.670257,2.5852082,1.6708153,28.054373,                            ,unIDed,-0.48658547,-0.3534389,-0.6433595
4FGL J1500.1-5846 ,225.028,-58.782,318.95035,0.029016169,0.0704,6.209327,3286.4756,1.4540257e-11,3.59783e-14,6.458894e-12,4.289768e-12,2.1735328e-12,6.9735775e-13,4.6259654e-13,4.6447075e-13,3.177304e-13,2.4960155,2.500614,0.18869098,18.555302,                            ,unIDed,-0.2044671,-0.14457975,-0.52656555
4FGL J1500.2+2640 ,225.0561,26.6789,39.49923,61.36392,0.1668,9.669376,889.3268,1.7626676e-12,2.3668131e-15,1.1986783e-13,7.860512e-13,4.8072364e-13,1.5725184e-14,1.4014618e-16,2.51297e-16,3.640746e-18,2.5705636,2.4558518,6.2448077,11.489096,                            ,unIDed,0.7308454,-0.9351235,-0.29185575
4FGL J1501.0-6310e,225.254,-63.179,316.9536,-3.8907757,,13.876771,1072.8008,3.0548147e-11,3.3826932e-13,7.300929e-12,6.342898e-12,7.76679e-12,3.1794333e-12,1.6766081e-12,2.5432672e-13,1.2327605e-14,2.2344756,2.121431,4.5354695,15.819796,                            ,unIDed,-0.09271144,-0.20628944,-0.03887041
4FGL J1501.6-5236 ,225.406,-52.6108,322.0859,5.3512187,0.7387,4.361994,1007.8444,2.5102778e-12,8.1341254e-13,6.9916124e-15,7.598714e-13,6.3611177e-13,2.3762478e-14,1.8774475e-16,2.4149862e-16,3.645258e-17,2.743641,2.6569986,3.0291197,14.113417,                            ,unIDed,-0.038305197,-0.92672545,-0.07484697
4FGL J1502.2-5933 ,225.553,-59.5523,318.81912,-0.7763034,0.127,7.353179,3116.5051,4.4550422e-12,1.3741828e-11,1.19399695e-14,9.839777e-13,1.7749785e-12,1.2311339e-12,1.8834016e-13,4.1944456e-17,7.417255e-18,2.498742,2.368023,4.208635,10.168847,                            ,unIDed,-0.86646837,-0.11127347,0.5246636
4FGL J1502.6+0207 ,225.6523,2.1285,0.042403515,49.869114,0.4304,2.7197604,3803.9973,1.0285936e-12,1.5178912e-14,1.3011915e-16,8.2128037e-17,2.879384e-13,1.1207705e-13,2.0179327e-13,1.2878388e-13,4.524999e-19,2.008311,1.9877386,1.265254,8.33218,                            ,unIDed,-0.9893279,0.21176754,0.9992949
4FGL J1504.6+4343 ,226.1597,43.7222,73.499725,58.511356,0.1289,5.6218357,7510.65,9.501822e-13,6.957535e-13,1.2069261e-14,1.2900901e-13,4.2665022e-14,2.1408934e-13,1.7286129e-13,3.546583e-13,8.107001e-17,1.7688112,1.4962555,1.504654,10.885414,                            ,unIDed,-0.69167274,0.8911987,0.50559044
4FGL J1505.1-5145 ,226.2877,-51.7552,322.9789,5.835338,0.228,7.6564646,1165.8448,3.2405652e-12,4.2153676e-12,9.802195e-13,9.657212e-13,1.0300418e-12,1.6373604e-13,4.332267e-14,9.454178e-15,9.37403e-16,2.6737528,2.4871721,4.204516,8.49874,                            ,unIDed,-0.68652076,-0.6526219,-0.22269274
4FGL J1505.3-5852 ,226.3359,-58.8793,319.49637,-0.38275993,0.121,8.259382,2010.4515,9.196498e-12,6.412149e-13,3.3047986e-15,3.1938657e-12,2.8751428e-12,1.5022234e-12,9.1865e-14,1.4697067e-17,1.727411e-15,2.623683,2.4466288,3.9558756,4.963999,                            ,unIDed,0.66417146,-0.28663445,0.1659267
4FGL J1506.5-5708 ,226.636,-57.1474,320.4883,1.0458133,0.0711,7.9072013,2082.2163,5.8134244e-12,9.23546e-12,1.545546e-13,1.5507405e-12,1.4192672e-12,1.268489e-12,1.0663353e-13,7.518007e-17,4.2337293e-16,2.544792,2.2583826,2.8270614,10.513484,                            ,unIDed,-0.71652037,-0.01577026,0.24203797
4FGL J1506.9-7003 ,226.745,-70.0624,314.06903,-10.178589,0.1206,5.1520786,1800.8126,9.950626e-13,3.7807163e-15,1.0878114e-15,2.6108494e-13,3.5249725e-13,2.0812876e-13,8.0466056e-14,2.4700932e-18,1.3281485e-13,2.3003528,1.984414,2.3592124,9.351374,                            ,unIDed,0.96338814,-0.09967323,0.4194997
4FGL J1507.1-1901 ,226.7886,-19.0308,342.0932,33.326,0.1914,2.8011935,665.14374,1.8469768e-12,6.4854236e-14,1.2369071e-12,3.3320018e-13,7.4744864e-14,1.8917572e-13,2.9106848e-18,9.207376e-16,1.3827222e-17,2.7263947,2.7162251,0.12735167,12.272382,                            ,unIDed,-0.5924061,0.43555602,-0.71219295
4FGL J1507.4-6450c,226.8736,-64.8453,316.75693,-5.691128,0.1351,5.0374613,1535.5513,3.5086274e-12,1.4710475e-14,1.1509405e-12,9.138057e-13,5.820564e-13,3.0804992e-13,7.420747e-14,9.625019e-17,7.4165953e-17,2.5448997,2.6279414,2.475888,9.124784,                            ,unIDed,-0.12111107,-0.20707244,-0.3632917
4FGL J1507.7-5403 ,226.9264,-54.0591,322.16748,3.6439102,0.2759,4.919012,1446.5421,3.7204857e-12,2.097958e-12,9.618223e-16,1.075209e-12,7.4536205e-13,1.1257899e-13,1.2426829e-13,2.296486e-17,1.404788e-17,2.6155713,2.7011833,2.4423208,9.441395,                            ,unIDed,-0.3225171,-0.51768994,-0.045648288
4FGL J1507.9-6228e,226.984,-62.467,317.9933,-3.6563187,,16.713291,10659.942,1.519952e-11,2.2338277e-12,1.6918087e-12,1.8577407e-12,1.71814e-12,1.9442612e-12,3.1746572e-12,3.8886338e-12,5.566527e-12,1.7705446,1.7727357,0.35016915,7.9490223,                            ,unIDed,-0.3575585,0.67962164,0.3165142
4FGL J1508.4-4817 ,227.1046,-48.2839,325.1854,8.580169,0.1562,7.263473,991.5192,2.718749e-12,6.0930026e-13,6.732011e-13,1.0318632e-12,6.4463127e-13,6.00653e-14,1.2916451e-13,1.365235e-16,1.1321576e-13,2.6037676,2.6263993,4.227055,15.677961,                            ,unIDed,-0.10829675,-0.54588276,-0.34313855
4FGL J1510.1-5750 ,227.5473,-57.8467,320.56207,0.19531913,0.0524,10.129452,3372.6274,1.532147e-11,1.4656971e-13,3.1117566e-15,3.8111975e-12,3.8792775e-12,1.8731425e-12,4.4059155e-13,2.9745615e-13,1.6088079e-13,2.5213091,2.7015007,3.3107126,8.918201,                            ,unIDed,0.92442006,-0.19537689,0.23769623
4FGL J1510.9+0551 ,227.7398,5.8562,6.6199255,50.607346,0.0608,5.257432,4326.095,1.3390159e-12,3.5802943e-15,2.9812724e-17,1.349037e-13,2.1491194e-13,2.1056782e-13,2.7882088e-13,1.800899e-13,3.9344723e-16,1.9212626,1.8495072,1.7495929,9.487486,                            ,unIDed,0.9478737,0.5139886,0.6784366
4FGL J1511.2-5803 ,227.8089,-58.0641,320.57114,-0.06245137,0.0781,6.012078,3329.7485,2.3848637e-11,1.8412618e-13,8.248482e-12,4.2578887e-12,3.4558604e-12,1.0348911e-12,7.5917235e-13,3.2303367e-13,7.292439e-17,2.60151,2.642948,1.329994,8.620743,                            ,unIDed,-0.3289642,-0.24022491,-0.40866897
4FGL J1511.4-0430 ,227.87,-4.5023,355.2241,43.701244,0.1941,4.758978,442.0192,3.0031368e-12,3.0531216e-12,1.5107571e-12,9.854167e-13,1.7724648e-13,7.804741e-14,1.1336607e-16,1.7342551e-19,2.3923254e-16,2.9104295,2.9140606,3.37136,8.594768,                            ,unIDed,-0.6448498,-0.38795084,-0.814356
4FGL J1513.0-3118 ,228.2628,-31.3015,335.3334,22.515461,0.1364,7.359677,1712.9658,1.8294834e-12,1.1628735e-13,4.5250603e-13,3.6245266e-13,5.921359e-13,4.755303e-13,2.8028898e-14,2.9314437e-16,3.02384e-21,2.3258283,1.9831771,3.3062544,10.791853,                            ,unIDed,-0.22157487,-0.08055152,0.14693211
4FGL J1513.7-1519 ,228.4445,-15.3331,346.355,35.271126,0.0549,8.379587,2573.4783,1.8995736e-12,6.630523e-16,1.6254546e-19,4.0826118e-13,6.2391243e-13,4.4479188e-13,1.3301521e-13,2.4585838e-16,3.4432669e-18,2.1056898,2.139277,3.8987484,11.526226,                            ,unIDed,0.9967563,-0.03815375,0.492837
4FGL J1514.0-6240 ,228.5053,-62.6714,318.49292,-4.1896615,0.6046,6.67372,1717.121,7.809937e-12,1.636336e-12,3.913309e-15,1.9755788e-12,1.2432805e-12,2.3558548e-13,3.7725527e-13,7.356662e-14,5.297443e-13,2.495844,2.5878663,1.0747787,18.738441,                            ,unIDed,0.092739314,-0.288582,-0.03216455
4FGL J1514.1-5805c,228.5442,-58.088,320.89224,-0.28299448,0.0823,5.5800195,3329.781,1.9336468e-11,1.4422806e-11,9.366163e-12,4.591933e-12,2.1082953e-12,1.056946e-12,6.465677e-13,2.4035152e-13,2.342864e-13,2.5750928,2.5712423,0.015212725,4.0382338,                            ,unIDed,-0.6764068,-0.040578377,-0.5709815
4FGL J1514.8+4448 ,228.7193,44.8105,74.22781,56.416077,0.0377,25.461418,893.3275,5.530942e-12,3.3367317e-12,1.5785911e-12,1.377651e-12,1.3634097e-12,6.2379084e-13,7.613008e-14,1.12076045e-13,8.936338e-17,2.3435855,2.1476097,4.817706,119.87605,                            ,unIDed,-0.56216216,-0.2534757,-0.17788595
4FGL J1515.5-4242 ,228.8964,-42.7157,329.23026,12.676535,0.1192,6.5938716,900.1281,4.32669e-12,1.6571318e-12,1.9458003e-12,1.0625488e-12,3.3280908e-13,2.27787e-13,1.1701329e-13,1.3159638e-13,1.5135475e-17,2.6552188,2.6661828,0.5623859,9.123762,                            ,unIDed,-0.5445062,0.17744263,-0.63232934
4FGL J1515.6-5817c,228.9093,-58.2906,320.9508,-0.5562225,0.1061,3.5582309,3302.8076,2.9665129e-12,3.349523e-12,4.5576464e-17,1.5975994e-13,1.026304e-12,8.913372e-13,4.374565e-14,3.8514734e-17,2.4352807e-15,2.6486342,2.4994562,2.6419027,6.681244,                            ,unIDed,-0.9089513,-0.046487972,0.8493248
4FGL J1516.1-6429 ,229.0386,-64.4972,317.7352,-5.8689747,0.1743,4.4109235,1197.709,2.1892382e-12,6.468984e-14,5.6417127e-13,7.5642146e-13,4.2284042e-13,2.3249477e-13,2.566255e-16,3.5377678e-16,6.959758e-15,2.579456,2.533934,2.6205266,26.631567,                            ,unIDed,0.09208255,-0.28925455,-0.3365075
4FGL J1516.4-2640 ,229.108,-26.6802,338.8943,25.885754,0.1446,5.957475,2760.2766,1.0255236e-12,9.496914e-13,5.9905436e-14,2.867187e-14,4.1214357e-13,3.8592916e-13,1.0242737e-16,1.6765608e-18,1.7980545e-18,2.2355816,2.0848157,4.176022,16.613333,                            ,unIDed,-0.94476986,-0.032712433,0.8002209
4FGL J1517.0-4600 ,229.255,-46.0069,327.65176,9.760892,0.1697,5.8135805,925.0964,2.9208417e-12,1.653035e-12,1.2156338e-12,7.9256756e-13,5.514788e-13,2.4436654e-13,8.520191e-16,4.008496e-16,2.3641027e-17,2.639689,2.5833402,3.067015,9.012928,                            ,unIDed,-0.5670492,-0.38371605,-0.43192434
4FGL J1517.7-4446 ,229.428,-44.7767,328.42813,10.732751,0.0809,12.329651,1063.8943,5.742866e-12,6.6363007e-13,1.8944898e-12,1.3834796e-12,1.1314928e-12,6.2201107e-13,9.3257995e-14,1.532079e-17,6.7947273e-19,2.449438,2.3336675,2.897498,10.486822,                            ,unIDed,-0.29801106,-0.22537012,-0.27927464
4FGL J1517.9-5233 ,229.4886,-52.5548,324.25977,4.1421294,0.0367,23.583124,1582.9045,8.499695e-12,2.5926017e-14,2.2255407e-13,1.4366598e-12,3.2714031e-12,1.8637438e-12,1.4514456e-13,1.2530681e-16,1.5484955e-17,2.322635,1.8971566,9.012716,7.21196,                            ,unIDed,0.7050926,-0.23907006,0.5218063
4FGL J1519.7-6013c,229.9297,-60.2192,320.37003,-2.4678447,0.1893,4.5424037,1666.689,2.6012137e-12,1.045896e-12,1.1246281e-16,4.0817263e-13,1.1485192e-12,1.4030529e-13,1.0903281e-13,7.096934e-17,3.1461444e-17,2.611303,2.5511007,2.8924563,10.716297,                            ,unIDed,-0.43862203,-0.6431733,0.5478927
4FGL J1519.7+6727 ,229.9427,67.4581,104.22222,43.894306,0.055,8.238489,2836.4216,8.385367e-13,6.392502e-13,2.1522795e-13,1.5393152e-16,1.7791211e-13,2.9041981e-13,9.547034e-14,1.409527e-14,6.313644e-18,1.9718244,1.5747361,2.2882514,16.620214,                            ,unIDed,-0.99963975,0.384278,0.4471605
4FGL J1520.9-3805 ,230.2263,-38.0922,332.7247,15.984339,0.0711,10.658264,1444.8911,4.9897426e-12,3.595398e-16,1.8471938e-12,1.2538934e-12,6.135593e-13,3.638273e-13,4.513905e-13,2.338418e-13,1.1657348e-16,2.3473186,2.3430073,1.0795449,18.241283,                            ,unIDed,-0.1914139,0.26193634,-0.36917445
4FGL J1521.5-8057c,230.3884,-80.9539,308.77588,-19.836657,0.1082,4.869921,937.2799,2.867469e-12,1.1255481e-15,1.357129e-12,6.2254244e-13,2.2855657e-13,2.7869214e-13,5.2514554e-22,3.804296e-17,1.96609e-21,2.6100516,2.5710752,1.7238044,7.391033,                            ,unIDed,-0.3714223,0.098905824,-0.59206676
4FGL J1522.5+0844 ,230.6383,8.7449,12.888456,49.869507,0.0606,4.6176414,8957.514,5.718167e-13,6.7253655e-17,1.295971e-13,1.0060503e-13,8.704487e-15,1.7381628e-13,3.2195332e-13,4.5467e-17,2.74256e-17,1.9388288,1.7292235,2.5064292,11.258709,                            ,unIDed,-0.12619707,0.965494,0.3733236
4FGL J1524.6-6245 ,231.1599,-62.7546,319.47794,-4.9132695,0.1276,4.2991667,1360.622,4.287574e-12,7.575226e-12,1.6991054e-12,9.196441e-13,4.9153395e-13,2.6408465e-13,4.3633235e-14,2.0577888e-15,7.095431e-18,2.5986853,2.6064463,1.4548088,6.4868326,                            ,unIDed,-0.8195711,-0.22682652,-0.53232795
4FGL J1525.2-3316c,231.3231,-33.2722,336.39642,19.418686,0.0719,7.191393,1524.3062,3.9259073e-12,6.0014824e-13,2.557166e-13,9.949991e-13,6.1335886e-13,3.0449845e-13,1.5228082e-13,2.6081885e-13,1.7353417e-17,2.3641474,2.380709,1.4998679,8.655925,                            ,unIDed,0.07517262,0.07831902,-0.077806525
4FGL J1525.7+1503 ,231.4375,15.0509,22.291904,52.213352,0.1875,8.1098995,351.94675,3.6277697e-12,3.3996285e-12,2.31617e-12,6.939276e-13,4.0541873e-13,2.2980854e-18,1.6469458e-21,2.2584028e-17,1.98219e-17,2.878834,2.729228,2.2778995,31.882706,                            ,unIDed,-0.78347665,-0.9998773,-0.7626006
4FGL J1526.3-4501 ,231.5977,-45.0303,329.5874,9.672478,0.037,10.666725,2513.3174,5.20305e-12,1.0192187e-16,1.360944e-12,9.968078e-13,7.053983e-13,5.033194e-13,4.5437837e-13,8.0493847e-13,3.3382458e-18,2.2523694,2.2577174,0.2511198,9.446201,                            ,unIDed,-0.1544787,0.4283724,-0.1727635
4FGL J1526.6-3810 ,231.6594,-38.169,333.641,15.278664,0.0786,12.112321,1651.7737,2.7983945e-12,5.550046e-16,3.0942208e-13,3.3921818e-13,1.203407e-12,5.228512e-13,1.6458064e-13,6.587482e-17,5.8785645e-15,2.2044158,1.988331,5.555479,9.800127,                            ,unIDed,0.04504206,-0.27283725,0.48915485
4FGL J1526.9+7358 ,231.7432,73.9807,110.0501,39.010246,0.1148,5.2520137,1767.9841,4.943433e-13,1.3175486e-12,2.3661604e-13,9.0321786e-14,2.0255419e-13,1.0998065e-13,1.5684539e-17,1.3162516e-18,4.9623896e-20,2.3788939,2.0070963,2.6481843,10.962044,                            ,unIDed,-0.890152,-0.2961318,-0.02249815
4FGL J1527.3-3103 ,231.825,-31.0637,338.15646,20.944847,0.3266,5.46441,1952.9203,2.7145272e-12,8.692435e-13,7.191636e-13,8.8743823e-13,2.7075044e-13,1.8451207e-13,2.1826823e-13,4.619792e-13,4.147852e-17,2.3187277,2.3206697,0.0,13.632569,                            ,unIDed,-0.28312305,0.523121,-0.40921792
4FGL J1527.8+1013 ,231.9709,10.2286,15.902832,49.51332,0.0977,12.616288,1073.389,2.144363e-12,1.5748794e-15,5.49237e-13,5.4428315e-13,9.725996e-13,2.0330879e-13,2.3920876e-18,2.6203777e-17,1.4306687e-16,2.3714318,1.7366676,5.6456404,13.7527485,                            ,unIDed,-0.0059617725,-0.65416956,0.036304545
4FGL J1527.9-4943 ,231.9972,-49.7172,327.14264,5.651047,0.1076,5.825337,990.2923,4.3372415e-12,9.102379e-16,3.7711795e-12,1.1322298e-12,5.321348e-13,2.3215365e-13,7.398837e-15,5.548395e-18,1.5349327e-18,2.7118807,2.6580915,2.5879169,8.068941,                            ,unIDed,-0.53827244,-0.37913626,-0.7280444
4FGL J1528.2-2448 ,232.0688,-24.8069,342.5123,25.763355,0.1024,4.58231,2579.9646,9.115614e-13,6.7630087e-13,4.2699104e-13,3.3789266e-14,3.6180106e-13,2.9825128e-13,4.8515916e-14,1.3733404e-18,3.513608e-18,2.302019,1.8571124,2.196769,7.5871377,                            ,unIDed,-0.94056845,-0.02121526,0.21190254
4FGL J1528.4+2004 ,232.1167,20.0756,30.415138,53.4925,0.0427,4.814035,4171.2046,1.1487289e-12,5.256403e-14,9.154885e-13,1.0764072e-17,1.893568e-13,1.395244e-13,2.1064866e-13,9.025823e-17,3.3880968e-13,2.082002,2.1398437,0.72774446,11.025009,                            ,unIDed,-0.99997777,0.2981848,-0.25839302
