,name_cat,ra_cat,dec_cat,e_Pos,Class,SubClass,ref,remove_code,sep,name,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,significance_max,flux_aper90_ave_b,flux_aper90_ave_h,flux_aper90_ave_m,flux_aper90_ave_s,e_flux_aper90_ave_b,e_flux_aper90_ave_h,e_flux_aper90_ave_m,e_flux_aper90_ave_s,flux_flag,ks_intra_prob_b,kp_intra_prob_b,var_inter_prob_b,kp_prob_b_max,var_inter_prob,dof,chisqr,EDR3Name_gaia,Plx_gaia,e_Plx_gaia,X_PU_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,_r_gaia,X_PU_2mass,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,_r_2mass,X_PU_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,pmRA_catwise,pmDE_catwise,_r_catwise,X_PU_unwise,e_FW1_unwise,e_FW2_unwise,_r_unwise,W1mag_allwise,W2mag_allwise,W3mag_allwise,W4mag_allwise,e_W1mag_allwise,e_W2mag_allwise,e_W3mag_allwise,X_PU_allwise,e_W4mag_allwise,_r_allwise,X_PU_gaiadist,rgeo,rpgeo,_r_gaiadist,b_rgeo,B_rgeo,b_rpgeo,B_rpgeo,Flag_gaiadist,main_id,main_type,_r_simbad,W1mag_unwise,W2mag_unwise,e_W1mag_unwise,e_W2mag_unwise,pm_gaia,W1mag_comb,e_W1mag_comb,W2mag_comb,e_W2mag_comb,CSC_flags
1333,SDSS J22167+0013,334.183333,0.230278,,AGN,Q,2010A&A...518A..10V,0,0.891061,2CXO J221644.0+001348,334.183375,0.230030556,0.92,0.92,0.0,2.47,2.47,6.79e-15,4.03e-15,6.65e-16,2.09e-15,3.33e-15,3.05e-15,6.45e-16,1.17e-15,0,0.866,0.881,,0.881,,0,,,,,0.92,,,,,,,,,,,,,0.92,,,,,,,,0.9907218378535924,17.174,0.062,16.5,0.104,-0.06714,0.13085,0.192160653,1.5200328943809078,7.682,30.299,0.319,17.185,16.626,11.997,8.921,0.148,0.309,,1.2931811319378272,,0.559,0.92,,,,,,,,,QSO J2216+0013,QSO,0.17827,17.064054963360366,16.442364803884008,-0.0560299981523038,-0.1279082439751412,,17.174,0.062,16.5,0.104,
1334,BR J2216-6714,334.216667,-67.245556,,AGN,Q,2010A&A...518A..10V,0,0.650922,2CXO J221651.9-671443,334.2165833,-67.24537778,0.83,0.78,156.2,4.0,4.0,2.04e-14,6.26e-15,6.54e-15,7.58e-15,6.23e-15,4.79e-15,2.65e-15,2.97e-15,0,0.724,0.443,,0.443,,0,,Gaia EDR3 6398016174428346368,,,0.830000828936333,18.910017,0.003587,20.10071,0.06015,17.968243,0.015976,0.179,0.028,0.162,0.177,0.204,0.374700319,0.8300007560660171,,,,,,,,0.8344649154219487,15.255,0.018,14.754,0.02,0.02067,0.00484,0.325408118,0.8572697971293285,8.0585,27.43,0.295,15.223,14.763,11.4,8.472,0.035,0.058,0.184,0.8477977913807985,0.296,0.255,0.830000828936333,10212.8896,7640.11133,0.375,7017.95215,14235.5869,4862.56836,10846.166,10033.0,QSO J2216-6714,QSO,0.361697,15.210128882724025,14.7251171253851,-0.0106568801915243,-0.0238120605233193,,15.255,0.018,14.754,0.02,
1335,SDSS J22176+0012,334.41,0.201944,,AGN,Q,2010A&A...518A..10V,0,0.528056,2CXO J221738.4+001206,334.410125,0.201863889,0.71,0.71,52.1,29.02,16.5,2.01e-14,1.01e-14,4.25e-15,5.72e-15,8.69e-16,7.57e-16,2.54e-16,3.43e-16,0,0.786,0.912,1.0,0.912,1.0,4,69.45124231,Gaia EDR3 2678722517845777792,,,0.7100058450328701,20.184336,0.008987,20.433033,0.162569,19.669882,0.078423,0.724,0.133,0.691,-0.712,0.734,0.163194919,0.7100050147845436,,,,,,,,0.7234449260442706,16.043,0.028,15.01,0.03,-0.02945,-0.0195,0.296411835,0.8050635819730017,8.2355,32.39,0.112,16.18,15.126,12.192,8.693,0.063,0.089,,0.7911435527255468,,0.559,0.7100058450328701,1026.72424,13318.5605,0.163,645.025757,1638.08069,10680.7217,17318.5039,10033.0,SDSS J221738.41+001206.6,QSO,0.140632,16.132206480996267,15.126627682627149,-0.0254622562129042,-0.0406992438947259,,16.043,0.028,15.01,0.03,extent
1336,SDSS J22179+0015,334.48,0.253333,,AGN,Q,2010A&A...518A..10V,0,0.692157,2CXO J221755.2+001512,334.4800417,0.253513889,0.72,0.72,143.9,23.4,12.63,2.1e-14,1.23e-14,3.83e-15,4.81e-15,1.09e-15,9.83e-16,2.75e-16,3.8e-16,0,0.769,0.713,1.0,0.713,0.981,3,9.963508352,Gaia EDR3 2679098413383041536,,,0.7200319511138655,20.702755,0.014186,20.702015,0.300731,20.087957,0.154959,3.494,2.054,2.298,-2.826,2.317,0.282647587,0.7200272163324105,,,,,,,,0.812660711649948,17.474,0.081,16.059,0.066,0.0224,-0.04694,0.485762205,1.137030866889461,7.614,30.31,0.404,17.278,16.234,12.233,8.584,0.158,0.229,0.467,1.125461768457463,,0.234,0.7200319511138655,1367.13757,21655.5,0.283,826.407166,2048.45581,13737.8896,42831.9766,20113.0,2SLAQ J221755.20+001512.3,QSO,0.322442,17.379274446574858,16.098532479566526,-0.0742415398565639,-0.0932230372120305,,17.474,0.081,16.059,0.066,
1337,RXS J22179-5941,334.485833,-59.691944,,AGN,Q,2010A&A...518A..10V,0,0.414851,2CXO J221756.6-594130,334.4860417,-59.69193333,0.71,0.71,0.0,23.2,15.33,2.94e-13,1e-13,3.45e-14,1.6e-13,2.52e-14,2.11e-14,5.92e-15,1.24e-14,0,0.812,0.504,1.0,0.504,,0,,Gaia EDR3 6407999916104237696,,,0.710002476327428,17.39381,0.005935,17.222206,0.013719,16.456152,0.009392,0.432,0.431,0.075,-0.02,0.094,0.156592813,0.7278073194531915,15.039,14.033,12.969,0.047,0.051,0.033,0.149,0.7113893830031763,11.893,0.011,10.904,0.008,0.01132,0.01357,0.194282653,0.7100876665945128,22.492,72.885,0.219,11.602,10.676,7.56,4.918,0.022,0.019,0.019,0.712953388553305,0.027,0.177,0.710002476327428,18586.041,6011.67041,0.157,13551.0303,22616.3262,5061.54541,7232.08057,10033.0,2MASS J22175666-5941309,Seyfert_1,0.14641,11.880800396940582,10.84922472550753,-0.001385710646168,-0.0017817729782675,,11.893,0.011,10.904,0.008,
1338,PMN J2219-2719,334.897083,-27.3175,,AGN,Q,2010A&A...518A..10V,0,0.402266,2CXO J221935.3-271903,334.8971667,-27.31759444,0.71,0.71,89.2,37.36,37.36,3.39e-13,2.33e-13,5.06e-14,5.54e-14,1.11e-14,1.05e-14,2.5e-15,2.54e-15,0,0.946,0.978,1.0,0.978,1.0,1,52.35202106,Gaia EDR3 6621788609115562240,,,0.710002890646679,20.127935,0.010749,20.481773,0.101887,19.709757,0.114983,0.261,0.025,0.557,-0.26,0.609,0.045044487,0.7100022601599237,,,,,,,,0.7430692090459676,16.553,0.039,15.648,0.049,-0.00854,-0.03829,0.14028351,0.9117495321809602,7.677,30.921,0.354,16.875,16.376,11.847,8.592,0.093,0.262,,0.9184366986527706,,0.185,0.710002890646679,3233.2876,12160.2793,0.045,1877.55591,6539.32568,9714.98535,15812.5137,10033.0,[VV2006] J221935.3-271903,QSO,0.076128,16.603403332951363,15.60713061112692,-0.0366333971077579,-0.060482550286137,,16.553,0.039,15.648,0.049,
1339,2MASS J22220+1952,335.509167,19.875278,,AGN,A,2010A&A...518A..10V,0,0.715904,2CXO J222202.2+195231,335.50925,19.87545556,0.74,0.74,46.5,5.72,5.72,1.63e-13,8.17e-14,3.43e-14,4.65e-14,3.29e-14,2.85e-14,9.42e-15,1.34e-14,0,0.207,0.113,,0.113,,0,,Gaia EDR3 1777636901676686976,,,0.7400004685837976,18.564636,0.004527,19.01726,0.038861,17.64113,0.015416,0.365,0.046,0.206,0.362,0.25,0.118044458,0.7665510657296616,16.274,14.787,13.224,0.113,0.079,0.033,0.012,0.7411463933470094,11.114,0.011,9.832,0.008,0.00522,0.00868,0.083812602,0.740020801309855,31.337,112.49,0.115,11.033,9.78,7.394,5.71,0.023,0.02,0.019,0.7428496054863865,0.039,0.121,0.7400004685837976,4436.67676,2417.25537,0.118,3088.31616,6502.50732,2189.5166,2706.9668,10033.0,2MASS J22220222+1952315,Seyfert_1,0.117096,11.104912046026676,9.815972200521635,-0.0009448145135793,-0.0010617618505889,,11.114,0.011,9.832,0.008,
1340,HS 2219+1944,335.587917,19.996389,,AGN,Q,2010A&A...518A..10V,0,0.675161,2CXO J222221.1+195947,335.588,19.99655556,0.72,0.72,78.2,6.7,5.41,1.86e-13,1.79e-13,5.42e-15,1.47e-15,3e-14,2.99e-14,2.27e-15,1.1e-15,0,0.744,0.683,0.243,0.683,0.17,1,0.046245227,Gaia EDR3 1777743416865397248,,,0.7200000361584713,16.606915,0.010167,16.849598,0.036947,15.918777,0.023816,0.115,-0.115,0.059,0.002,0.066,0.115356153,0.737563583973748,14.951,14.108,12.889,0.047,0.051,0.03,0.259,0.7211664443137936,11.393,0.012,10.396,0.008,-0.00847,0.00374,0.071321574,0.7200840509303064,27.834,89.641,0.118,11.392,10.399,7.792,5.488,0.024,0.021,0.02,0.7232987214175067,0.038,0.123,0.7200000361584713,6011.02588,4180.33496,0.115,4345.17578,8033.87354,3567.64062,5005.16504,10033.0,2MASS J22222112+1959474,QSO,0.081597,11.38952623823105,10.380074063233977,-0.0010907128712324,-0.0014225273923634,,11.393,0.012,10.396,0.008,
1341,RXS J22289-0753,337.219167,-7.896111,,AGN,Q,2010A&A...518A..10V,0,0.517719,2CXO J222852.6-075346,337.2191667,-7.896252778,0.73,0.72,53.4,20.18,20.18,6.09e-13,3.04e-13,1.25e-13,1.8e-13,3.72e-14,3.17e-14,1.15e-14,1.56e-14,0,0.792,0.725,,0.725,,0,,Gaia EDR3 2621591721867702784,,,0.7300006191786141,18.392414,0.006228,18.456629,0.026435,18.126816,0.040491,0.541,-0.439,0.198,-0.317,0.176,0.173583756,0.7300005504374089,,,,,,,,0.7322694610858218,14.072,0.016,12.997,0.011,-0.00203,0.00831,0.220108444,0.7325032789270776,11.659,42.961,0.224,13.859,12.74,9.94,7.26,0.026,0.027,0.068,0.7364432385723423,0.139,0.235,0.7300006191786141,7358.81348,3782.0874,0.174,2981.57886,10988.3604,2831.22363,4609.37012,11022.0,[VV2006] J222852.6-075346,QSO,0.140458,14.02708055145703,12.915953435954552,-0.00518582483051,-0.007046607410432,,14.072,0.016,12.997,0.011,
1342,SDSS J22307-0005,337.687917,-0.093889,,AGN,A,2010A&A...518A..10V,0,0.791654,2CXO J223045.0-000538,337.6877083,-0.093944444,0.86,0.77,145.4,5.9,5.9,3.57e-14,1.39e-14,6.59e-15,1.52e-14,7.3e-15,6.01e-15,2.21e-15,3.51e-15,0,0.603,0.346,,0.346,,0,,Gaia EDR3 2654115967307184640,,,0.8600154424092162,20.525288,0.012813,20.428713,0.086965,19.677656,0.137035,0.144,-0.137,1.099,0.044,0.978,0.125872012,0.8600139230191334,,,,,,,,0.8669442356846027,15.624,0.022,14.681,0.024,0.00497,0.03297,0.156130763,0.8919395707035089,8.5494,32.841,0.213,15.434,14.525,11.846,8.133,0.042,0.053,0.27,0.8840627736686801,,0.187,0.8600154424092162,4816.06055,2681.09155,0.126,2063.14917,8488.4502,1747.94299,4817.56006,21033.0,2SLAQ J223045.05-000538.2,QSO,0.19135,15.549012558617912,14.613670263082147,-0.0154477410324005,-0.0257281641535909,,15.624,0.022,14.681,0.024,
1343,CXOMP J22403+0324,340.095417,3.414167,,AGN,A,2010A&A...518A..10V,0,0.52553,2CXO J224022.8+032450,340.0952917,3.414127778,0.71,0.71,155.3,55.16,14.63,6.27e-14,3.26e-14,1.24e-14,1.78e-14,1.45e-15,1.29e-15,4.04e-16,5.24e-16,0,0.991,0.944,1.0,0.944,1.0,25,104.1872385,Gaia EDR3 2704731018723593344,,,0.710006772037056,20.044134,0.01275,20.101416,0.087096,19.508389,0.085134,1.094,0.114,0.647,-1.088,0.567,0.202768901,0.7100061028635176,,,,,,,,0.7154142199477447,15.252,0.019,14.416,0.02,0.00049,0.03385,0.274910657,0.7385938776509321,9.0393,34.361,0.364,15.479,14.684,11.426,8.191,0.041,0.069,0.256,0.7421934425090537,,0.531,0.710006772037056,2999.4917,3833.8418,0.203,1238.77808,4431.29395,1586.68127,18849.1348,11121.0,CXOMP J224022.8+032451,QSO,0.248253,15.261054941341516,14.391047744985848,-0.0125279813064631,-0.0219285145075495,,15.252,0.019,14.416,0.02,
1344,Q 2244-0234,341.68875,-2.304722,,AGN,Q,2010A&A...518A..10V,0,0.825585,2CXO J224645.2-021816,341.6887083,-2.3045,0.98,0.81,173.7,9.81,7.23,3.47e-14,1.39e-14,8.92e-15,1.18e-14,4.31e-15,3.45e-15,1.39e-15,2.17e-15,0,0.868,0.611,0.511,0.611,0.902,1,2.729756448,Gaia EDR3 2649666033298793344,0.5873,0.1813,0.9800009404138752,18.480124,0.00404,18.7067,0.018013,17.98219,0.021787,0.354,0.285,0.173,0.211,0.173,0.412769172,1.0440314877243502,17.024,16.122,15.328,0.145,,,0.708,0.984691701681252,15.327,0.018,14.353,0.019,0.01298,-0.00873,0.245229545,0.9966664423767462,9.1382,34.001,0.171,15.347,14.329,11.165,8.31,0.043,0.052,0.199,1.0002809142235594,0.313,0.324,0.9800009404138752,1653.79041,6136.97461,0.413,1298.3877,2566.44775,5119.08936,8237.06641,10033.0,LBQS 2244-0234,QSO,0.433837,15.280478439581255,14.309679287534424,-0.012893664179754,-0.020132037245995,,15.327,0.018,14.353,0.019,
1345,CXO J22473+0336,341.828333,3.613889,,AGN,A,2010A&A...518A..10V,0,0.572518,2CXO J224718.7+033650,341.8282917,3.614047222,0.8,0.77,58.9,4.57,,1.28e-14,1.26e-14,1.76e-16,7.98e-18,2.93e-15,2.93e-15,1.33e-16,6.03e-18,1,0.0,0.001,,,,-1,,,,,0.8,,,,,,,,,,,,,0.8,,,,,,,,0.948628504737234,,,,,,,1.282182987,1.79914764541435,7.7627,30.768,1.362,17.438,16.759,12.248,8.734,0.19,0.489,0.506,1.4054932799554751,,1.346,0.8,,,,,,,,,CXOSEXSI J224718.7+033651,AGN,0.572995,17.511748262949123,16.733268332367476,-0.0855138437162736,-0.1697973546203015,,17.511748262949123,-0.0855138437162736,16.733268332367476,-0.1697973546203015,
1346,CXO J22474+0345,341.874167,3.766111,,AGN,Q,2010A&A...518A..10V,0,0.742481,2CXO J224729.8+034558,341.8742917,3.766266667,0.9,0.77,10.2,13.59,13.59,4.16e-14,2.15e-14,8.07e-15,1.2e-14,3.9e-15,3.45e-15,1.12e-15,1.44e-15,0,0.53,0.123,,0.123,,0,,Gaia EDR3 2704983601455817088,0.8364,0.3524,0.9000020621099932,19.369282,0.008913,19.520933,0.096054,18.81668,0.051588,0.268,-0.139,0.404,-0.229,0.362,0.368624623,0.9000018305552939,,,,,,,,0.9032387585809636,15.259,0.02,13.913,0.015,0.03295,0.01016,0.231769898,0.908848471970372,8.9694,35.264,0.27,15.176,13.789,11.047,8.643,0.04,0.041,0.15,0.9162899622951678,0.387,0.298,0.9000020621099932,1254.36597,9537.13672,0.369,894.054138,1796.73987,8213.47266,11367.7363,10023.0,CXOSEXSI J224729.8+034559,QSO,0.350586,15.251891042067946,13.87755361256954,-0.0123266234382967,-0.0140241754970846,,15.259,0.02,13.913,0.015,
1347,CXO J22475+0335,341.882083,3.596944,,AGN,A,2010A&A...518A..10V,0,0.207677,2CXO J224731.7+033549,341.882125,3.596980556,0.78,0.76,113.2,9.02,9.02,2.15e-14,1.2e-14,4.09e-15,5.38e-15,2.99e-15,2.73e-15,7.56e-16,9.47e-16,0,0.937,0.929,,0.929,,0,,,,,0.78,,,,,,,,,,,,,0.78,,,,,,,,0.7971782485743073,16.087,0.029,15.445,0.042,-0.05501,-0.01239,0.528087936,0.9238100454097692,8.4015,32.372,0.405,,,,,,,,0.8164419391481553,,6.265,0.78,,,,,,,,,CXOSEXSI J224731.6+033550,AGN,0.205769,16.076347005930742,15.397671988197253,-0.0246728861114804,-0.0522110764140797,,16.087,0.029,15.445,0.042,
1348,CXO J22476+0336,341.907083,3.612222,,AGN,A,2010A&A...518A..10V,0,0.695024,2CXO J224737.6+033644,341.9069583,3.612361111,0.93,0.84,94.3,5.41,5.41,7.47e-15,4e-15,1.53e-15,1.94e-15,1.77e-15,1.6e-15,5.1e-16,5.41e-16,0,0.245,0.22,,0.22,,0,,,,,0.93,,,,,,,,,,,,,0.93,,,,,,,,0.93,,,,,,,,0.93,,,,,,,,,,,0.93,,,0.93,,,,,,,,,CXOSEXSI J224737.6+033645,AGN,0.69517,,,,,,,,,,
1349,CXO J22477+0337,341.939167,3.6275,,AGN,A,2010A&A...518A..10V,0,0.957984,2CXO J224745.4+033739,341.9392083,3.627758333,0.96,0.77,81.7,6.77,6.77,1.47e-14,8.25e-15,1.41e-15,5e-15,2.71e-15,2.44e-15,4.53e-16,1.09e-15,0,0.551,0.91,,0.91,,0,,,,,0.96,,,,,,,,,,,,,0.96,,,,,,,,1.352845238746842,,,,,,,2.020998088,1.6321764610482532,0.0,31.162,0.464,,,,,,,,1.566444649516861,,2.36,0.96,,,,,,,,,CXOSEXSI J224745.3+033740,AGN,0.958334,,16.50563875445939,,-0.1394457058594272,,,,16.50563875445939,-0.1394457058594272,
1350,SDSS J22478+1342,341.956667,13.713333,,AGN,B,2010A&A...518A..10V,0,0.552969,2CXO J224749.5+134248,341.9565417,13.71342778,0.73,0.73,164.9,4.89,4.89,1.2e-13,9.12e-14,1.53e-14,1.4e-14,3.29e-14,3.22e-14,5e-15,4.88e-15,0,0.313,0.074,,0.074,,0,,Gaia EDR3 2732037046402492288,,,0.7300001931307415,18.390154,0.004952,18.588879,0.026811,17.99521,0.024543,0.105,0.097,0.16,0.041,0.153,0.203279521,0.7300001431992462,,,,,,,,0.7351661098492774,15.373,0.019,14.219,0.017,-0.02183,0.00076,0.180075913,0.747221827217942,8.3184,32.519,0.329,15.527,14.198,11.076,8.469,0.044,0.046,0.138,0.755492798821352,0.303,0.275,0.7300001931307415,5294.18115,10255.25,0.203,3300.75293,8033.45459,9330.23242,11742.0596,10022.0,SDSS J224749.55+134248.2,BLLac,0.198275,15.383285921441946,14.206019958769431,-0.0129026372834367,-0.0175012668001039,,15.373,0.019,14.219,0.017,
1351,SDSS J22529-0841,343.24,-8.694722,,AGN,Q,2010A&A...518A..10V,0,0.345354,2CXO J225257.6-084140,343.2400833,-8.694688889,0.85,0.82,141.6,3.18,3.18,1.37e-14,1.06e-14,2.01e-15,1.03e-15,6.59e-15,6.44e-15,1.12e-15,7.79e-16,0,0.067,0.294,,0.294,,0,,Gaia EDR3 2609955555950762240,,,0.8500012230883905,19.482065,0.005294,20.520645,0.156662,18.344173,0.034225,0.422,-0.058,0.374,-0.418,0.394,0.442496709,0.9082409742708816,16.698,16.005,14.888,0.148,0.18,0.119,0.454,0.8523030138070145,14.436,0.016,13.476,0.013,0.01611,0.01705,0.360462842,0.8551280122557791,10.719,38.852,0.364,14.413,13.48,9.829,7.436,0.031,0.035,0.056,0.8589980601517793,0.141,0.481,0.8500012230883905,1858.66992,1248.00952,0.442,1365.27979,3145.52417,1074.39429,1473.52563,10033.0,2MASS J22525762-0841413,QSO,0.421272,14.43706547236328,13.463094339812985,-0.0069551224399703,-0.01054812908586,,14.436,0.016,13.476,0.013,
1352,HS 2251+2941,343.410833,29.953333,,AGN,Q,2010A&A...518A..10V,0,0.58242,2CXO J225338.6+295712,343.4109167,29.95348333,0.73,0.73,57.5,5.23,5.23,3.29e-14,2.03e-14,7.76e-15,4.8e-15,7.68e-15,7.03e-15,2.59e-15,1.69e-15,0,0.752,0.641,,0.641,,0,,Gaia EDR3 1886254120627586944,,,0.7300000181664107,16.581297,0.003275,16.824463,0.007802,16.153986,0.006929,0.079,0.021,0.056,-0.076,0.06,0.25512831,0.8052949882012926,15.527,14.97,14.845,0.063,0.075,0.148,0.202,0.7314986384280697,13.635,0.013,12.356,0.009,2e-05,-0.00588,0.232431222,0.7307455220677852,12.017,44.615,0.202,13.569,12.341,9.344,7.025,0.026,0.025,0.034,0.7353089541288885,0.086,0.248,0.7300000181664107,8384.62793,5653.5708,0.255,6405.44189,10866.4766,4460.0415,6948.40967,10033.0,[VV2000] J225338.6+295712,QSO,0.221184,13.603074444253716,12.334919627898746,-0.0036170137426753,-0.0042852194599508,,13.635,0.013,12.356,0.009,
1353,IC 1459,344.294167,-36.462222,,AGN,A,2010A&A...518A..10V,0,0.146969,2CXO J225710.6-362744,344.2942083,-36.46225556,0.71,0.71,179.9,73.4,73.4,8.25e-13,5.4e-13,1.66e-13,1.2e-13,1.54e-14,1.46e-14,4.05e-15,2.95e-15,0,0.879,0.955,,0.955,,0,,Gaia EDR3 6553947165427870848,,,0.7100611110042853,17.700233,0.015028,13.937042,0.011037,12.472234,0.006221,,,,,,0.132147624,0.7278620572608522,10.899,10.088,9.763,0.112,0.133,0.09,0.148,0.711139799476868,8.241,0.013,8.428,0.008,-0.02887,-0.01325,0.356354426,0.7100798718454142,98.774,197.43,0.187,8.195,8.215,7.368,5.656,0.022,0.02,0.016,0.7128126923673568,0.039,0.117,0.7100611110042853,,,,,,,,,IC 1459,GinPair,0.12659,8.45809833920861,8.464425481661713,-0.0002601394976077,-0.0005366704193715,,8.241,0.013,8.428,0.008,extent
1354,NGC 7448#1,345.489167,15.930833,,AGN,Q,2010A&A...518A..10V,0,0.681155,2CXO J230157.3+155550,345.4889583,15.93081944,0.94,0.81,88.1,3.11,,7.86e-15,6.95e-15,9e-16,7.98e-18,2.88e-15,2.84e-15,4.59e-16,6.03e-18,1,0.08,0.09,0.773,,,-1,,Gaia EDR3 2816788197241265280,,,0.940000613446736,19.032455,0.004613,19.334063,0.049611,18.589252,0.038853,0.253,-0.115,0.272,-0.225,0.282,0.20803501,0.9400004923192328,,,,,,,,0.9449102420655624,15.53,0.02,14.292,0.019,-0.0009,-0.00438,0.282547247,0.9553382519089246,8.2902,32.755,0.399,15.525,14.313,11.205,8.759,0.042,0.051,0.177,0.9611249063261236,0.471,0.399,0.940000613446736,3740.75537,8223.97559,0.208,2372.89282,8823.90137,6880.99512,10321.877,10033.0,QSO B2259+157,QSO,0.277202,15.527508232027664,14.281277894406104,-0.0146856313075098,-0.0188935288672648,,15.53,0.02,14.292,0.019,
1355,CXOMP J23023+0846,345.590417,8.781111,,AGN,A,2010A&A...518A..10V,0,0.57889,2CXO J230221.7+084651,345.5905417,8.781016667,0.84,0.81,131.3,11.65,11.65,1.95e-14,1.41e-14,3.32e-15,2.12e-15,2.06e-15,1.97e-15,4.7e-16,3.76e-16,0,0.731,0.948,,0.948,,0,,,,,0.84,,,,,,,,,,,,,0.84,,,,,,,,0.9794970341966328,17.393,0.074,17.3,0.21,-0.03297,-0.04332,0.474175721,1.0924752857616504,7.7235,0.0,0.279,,,,,,,,0.84,,,0.84,,,,,,,,,CXOMP J230221.6+084653,AGN,0.580256,17.416772078437134,,-0.0779555970758521,,,17.393,0.074,17.3,0.21,extent
1356,CXOMP J23026+0836,345.6675,8.602778,,AGN,Q,2010A&A...518A..10V,0,0.564873,2CXO J230240.2+083610,345.6675833,8.602913889,0.77,0.75,124.5,29.29,29.29,1.29e-13,7.89e-14,2.38e-14,2.63e-14,5.43e-15,5.01e-15,1.3e-15,1.63e-15,0,0.919,0.715,0.607,0.715,0.741,1,1.274729676,Gaia EDR3 2713766186805708672,,,0.7700202080629572,20.609922,0.013416,21.232533,0.180113,20.24273,0.152899,1.612,1.378,1.815,-0.837,0.888,0.118263378,0.7700128842913994,,,,,,,,0.8062511035494835,16.678,0.042,15.702,0.056,-0.00821,-0.01053,0.241472316,1.010588982709964,8.1907,32.104,0.139,16.597,15.398,12.182,8.19,0.088,0.112,0.503,0.8995247867484031,,0.292,0.7700202080629572,1031.91968,9376.33887,0.118,476.757233,1986.32861,7872.97314,11235.1953,20033.0,[VV2006] J230240.2+083610,QSO,0.110123,16.623049102509054,15.715764990722985,-0.0397983420555489,-0.0694047929543924,,16.678,0.042,15.702,0.056,extent
1357,XBS J23049+1212,346.248333,12.201389,,AGN,A,2010A&A...518A..10V,0,0.367532,2CXO J230459.6+121205,346.2484167,12.20145,0.92,0.88,64.6,13.61,13.61,8.88e-14,5.43e-14,1.74e-14,1.71e-14,7.38e-15,6.87e-15,1.89e-15,1.92e-15,0,0.251,0.552,0.926,0.552,0.775,1,1.469160653,,,,0.92,,,,,,,,,,,,,0.92,,,,,,,,0.9273594556589154,15.728,0.024,14.836,0.027,0.02171,0.01179,0.119316284,0.9618109221671378,8.3307,31.581,0.182,15.763,14.752,11.918,8.194,0.054,0.064,0.351,0.956798745818576,,0.138,0.92,,,,,,,,,XBS J230459.6+121205,AGN,0.366829,15.72367366048346,14.839829202824038,-0.0176797157955014,-0.0304706612303088,,15.728,0.024,14.836,0.027,
1358,ESO 148-IG02,348.945,-59.054444,,AGN,A,2010A&A...518A..10V,0,0.539492,2CXO J231546.7-590315,348.94475,-59.05435833,0.71,0.71,48.3,15.66,15.66,1.16e-13,1.08e-13,5.63e-15,2.43e-15,8.8e-15,8.74e-15,9.38e-16,5.42e-16,0,0.148,0.173,,0.173,,0,,Gaia EDR3 6492262295366843520,,,0.7106184823890805,19.886234,0.026665,17.007383,0.021111,15.766132,0.007509,,,,,,0.157460636,0.7206741248692088,14.299,13.379,12.595,0.086,0.09,0.056,0.176,0.7116608421544633,,,,,,,0.835861156,0.7106345363518438,32.108,107.0,1.006,,,,,,,,0.7129600509537684,,1.031,0.7106184823890805,,,4.833,,,,,,ESO 148-2,Seyfert_2,0.337678,,,,,,,,,,extent
1359,IC 5298,349.002917,25.556667,,AGN,A,2010A&A...518A..10V,0,0.684869,2CXO J231600.6+253324,349.0027083,25.55669722,0.72,0.72,0.0,11.32,11.32,1.1e-13,7.85e-14,9.77e-15,2.21e-14,1.65e-14,1.61e-14,2.1e-15,3.17e-15,0,0.322,0.41,,0.41,,0,,Gaia EDR3 2844139785934080768,,,0.7209667260036069,19.212769,0.013092,16.220697,0.020967,14.75075,0.007002,,,,,,0.375399028,0.7537490679768699,12.935,12.002,11.451,0.048,0.046,0.045,0.54,0.721939677172546,10.47,0.012,9.25,0.008,0.0029,0.00821,0.430753023,0.7209493099213009,39.137,143.39,0.469,10.48,9.209,5.349,2.063,0.022,0.02,0.014,0.7233548904071915,0.022,0.467,0.7209667260036069,,,,,,,,,IC 5298,Seyfert_2,0.34691,10.52088555354377,9.207959158698085,-0.0006890743334352,-0.0007730842903975,,10.47,0.012,9.25,0.008,extent
